Con,Contp,PP,PPName,Reg,AgtId,Ver,Agt,Dat,Status,Lgt,N_characters,Agtp,Stage,StageSub,Part,ThrdPart,OthAgr,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,Interim,PT_FSP,PT_ISP,PT_IPP,PT_UTE,LinkNatProcess,LocaleName,LocaleNat,LatDec,LongDec,Mediator,MedCentState,MedRegState,MedLocState,MedLocArmed,MedReDomEld,MedLocCivSoc,MedIntActor,MedOtherUnclear,CentState,RegState,LocState,LocArmedGr,ReDomEld,LocComSoc,IntActor,OthActor,RitPray,Grieve,Cattle,Cover,agt_dat,year,stage_label,description,PAX_Hyperlink,PDF_Hyperlink,PAX_Local_Hyperlink,local_search
South Sudan,Inter-group,151,South Sudan: Post-secession Local agreements,Africa (excl MENA),2266,4,Yei River Phase I Agreement,2017-06-06,Multiparty signed/agreed,4.0,7541,IntraLocal,SubPar,MultIss,"Representing the Yei River State government and the Republic of South Sudan, the Commissioners of the Yei River State: 

Hon. Richard Remo Sore, Morobo
Hon. Denis LaSuba Paul,Yei River County
Hon. Martin Izzy Simon, Lujulo 

Representing the Armed Opposition, Equatorians who have rebelled against the Government of Yei River State and South Sudan at large: 

Colonel John Data Taban
Colonel Justin Guya Losu
Major Baiga Isaac Mokili
Major Ada Aloro Amule
Major Scopas Tabu Taban
Major Wani James Moro
Major Buga Moses Dada
Captain Dara Peter Lokolo
2nd Lt. Mctre John D.
2nd Lt. Bosco Ayume Wani
Private Peter Moses
C.P Charles Mawa Rube 
Taban Charles Wani-Field Coordinator","Elders of Koboko Uganda: 

Elder George Amber 
Amule Muzamil 

The Evangelical Presbyterian Church Representative: 
Most Rev. Bishop Elias Taban 
Pastor Michael Alias 
Rev. Mama Anngrace Asha Taba","Page 1, Background and Introduction, ... Grassroots initiative to promote the National Dialogue in Yei River State in particular and South Sudan in general followed the declaration of the National Dialogue on 14th December 2016 by the President of the Republic of South Sudan",SSD,,626,,11345.0,,,,No,1,0,0,0,Y,Yei city,City,4.156482,30.687576,Y,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,Yei River Phase I Agreement (2017-06-06),2017,"Framework-substantive, partial","A short agreement which calls for equality for all South Sudanese citizens and an end to arbitrary arrest and violence by the SPLA. It broadly supports local efforts supporting conditions for the grassroots South Sudan peace initiatives and national dialogue, between local opposition forces and the government. The provisions also address: equal conditions for Sudanese reintegration of SPLA-IO fighters into local communities alongside SPLA forces, cessation of hostile propaganda, equal rights and free movement for all South Sudanese people and safely monitored assembly areas for former fighters.",https://pax.peaceagreements.org/agreements/2266/,https://pax.peaceagreements.org/media/documents/ag2266_5e56a29207506.pdf,https://pax.peaceagreements.org/agreements/local/2266,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=151&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2162,2,Agreement between Hayat Tahrir al-Sham (HTS) and Free Idlib Army,2017-06-09,Multiparty signed/agreed,1.0,1330,IntraLocal,Cea,CeaMix,"Hayat Tahrir al-Sham, Abu Amar al-Filistini 
The Free Idlib Army, Damar Qanatari",,,SYR,,652,,299.0,,,,No,0,0,1,0,N,Marat al-Numan,City,35.647825,36.677642,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Agreement between Hayat Tahrir al-Sham (HTS) and Free Idlib Army (2017-06-09),2017,Ceasefire,Five point agreement providing for the formation of a judicial committee consisting of both parties related to the events of Marat al-Numan. Free Idlib Army will hand over all wanted persons to HTS. All Farqa 13 HQ are handed over to the Free Idlib Army. All armed groups in Marat al-Numan will be disbanded.,https://pax.peaceagreements.org/agreements/2162/,https://pax.peaceagreements.org/media/documents/ag2162_5ca5339d149b6.pdf,https://pax.peaceagreements.org/agreements/local/2162,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
Central African Republic,Inter-group,155,CAR: Local Processes,Africa (excl MENA),2196,3,Pacte de Non-Agression et de la Libre Circulation dans La Commune de Ndenga,2017-06-10,Multiparty signed/agreed,3.0,3838,IntraLocal,SubPar,MultIss,"Imam Mosque K/B - Mahamat BREME
Mairie Ndenga - BAKOUTE Marceline
Pasteur CEBI [illegible] - NGODI Noel
Maire Peuhl - BOUKAR Abdou
Substitute Deputy - ALLOUE Billy
Plateforme K/B - Mohamed SANI MHD
Curé Ndomete - NDAROUMBA Eric
Chef de Groupe - MAMADOU Justin
Commandant de zone ABLK Doukouma - TOENA Yves
Commandant de zone ABLK Anti-Balaka - NGUETEMOULE Gautier
Commandant de zone Mbiti Anti-Balaka - IMGUISSA Gustave
Anti-Balaka Commandant - PIRIMANDJA Francky
Chef ABLK Ndomete - YAMAKE Leondie
Jeunesse K/B musulmane - Mouhamadou BACHIRA
Jeunesse peuhle - Ibrahim OUMAROU
Maire Ndenga - YALIGAZA Luc",,"Short local intergroup agreement providing for the protection of the inhabitants and displaced people from Ndenga. It notably provides for: Dismantlement of an Anti-Balaka barricade; Peaceful resolution of ay conflict in the area; Stop attacks, destructions and threats to the population; Se up a Joint Monitoring Committee for the agreement. It also makes few recommendations to the mediating committee, the CAR government, the MINUSCA and humanitarian workers.",CAF,,482,,416.0,,,,No,0,1,0,0,N,"Ndénga commune, Kaga-Bandoro sub-prefecture",Region,6.77742,19.25594,N,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,Pacte de Non-Agression et de la Libre Circulation dans La Commune de Ndenga (2017-06-10),2017,"Framework-substantive, partial",,https://pax.peaceagreements.org/agreements/2196/,https://pax.peaceagreements.org/media/documents/ag2196_5e343d552e7f7.pdf,https://pax.peaceagreements.org/agreements/local/2196,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=155&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2182,2,"Ceasefire between Ahrar al-Sham (AAS), al-Hamza Division, and Sultan Murad Division",2017-06-13,Multiparty signed/agreed,1.0,1633,IntraLocal,Cea,Rel,"Signing on behalf of the First Party
al-Sultan Murad - Abu Ahmad Fahim [signed]
al-Hamza Division - Abu Bakr Saif [signed]

Signing on behalf of the Second Party
Ahrar al-Sham - Dr. Abu Bader & Captain Abu Hafs [signed]",,,SYR,,652,,299.0,,,,No,0,0,1,0,N,,Region,36.370312,37.516544,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Ceasefire between Ahrar al-Sham (AAS), al-Hamza Division, and Sultan Murad Division (2017-06-13)",2017,Ceasefire,"Short agreement between Ahrar al-Sham, on the one hand, and Sultan Murad Division and al-Hamzah Division on the other, seeking to form a dispute resolution committee and use this as the avenue of negotiation on issues. Includes a ceasefire clause and a provision for an end to mobilisation of armed factions.",https://pax.peaceagreements.org/agreements/2182/,https://pax.peaceagreements.org/media/documents/ag2182_5ccd4b5b5d969.pdf,https://pax.peaceagreements.org/agreements/local/2182,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2181,2,"Agreement between Ahrar al-Sham (AAS) and Hayat Tahrir al-Sham (HTS) on the al-Alawin checkpoint issue, Jisr al-Shughur",2017-06-15,Multiparty signed/agreed,1.0,818,IntraLocal,Pre,Conf,"Ahrar al-Sham Movement, signed by Abu al-Baha’ Wustani 
Hayat Tahrir al-Sham, signed by Abu al-Bara al-Kastan",Jaysh al-Fatah Court is named as the mediating party.,,SYR,,652,,299.0,,,,No,0,0,1,0,N,al-Alawin,Smaller,35.812735,36.312182,Y,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Agreement between Ahrar al-Sham (AAS) and Hayat Tahrir al-Sham (HTS) on the al-Alawin checkpoint issue, Jisr al-Shughur (2017-06-15)",2017,Pre-negotiation,"3-point agreement on the issue of the al-Alawin checkpoint wherein a fighter from Ahrar al-Sham was killed. Agreement states that HTS will hand over the killer; that the case is referred to Jaysh al-Fatah court; and that the court will also decide on the matter of the checkpoint, which is temporarily handed over to Ahrar al-Sham.",https://pax.peaceagreements.org/agreements/2181/,https://pax.peaceagreements.org/media/documents/ag2181_5cb07544a6402.pdf,https://pax.peaceagreements.org/agreements/local/2181,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2179,2,al-Bab Security Agreement,2017-06-16,Multiparty signed/agreed,1.0,1826,IntraLocal,Cea,Rel,"""In the presence of the military factions undersigned and in the presence of the military council and the local council of the al-Bab city and the security organisation and in the presence of the brothers… ""

The Military Council [Signature];
The Security Organisation [Signature];
The Sham Front [Signature];
Al-Sultan Murad, signed by Abu al-Walid al-Fari ;
The Samarkand General [Signature];
Sham Legion [Signature] ;;
Ahrar al-Sharqiyyah [Signature];
Al-Muntasir Bi-llah, signed by Ahmed Karamu;
The Local Council of the City of al-Bab [Signature];
Firqa al-Hamza, signed by Walid al-‘Ali ;
Al-Firqa al-Shumaliyyah, signed by Muhammad Mansur [illegible] ;
Suqur al-Shimal [Signature];
Brigade 51 [Signature];
Northern Brigade, signed by Muhammad Mustafa al-Uthman;
Al-Sultan Muhammad Fatih, signed by [Illegible] al-Shakir ;
Ahrar al-Sham, signed by Abu Muhammad [illegible];",[Allegedly brokered by Turkey according to secondary sources],,SYR,,652,,299.0,,,,No,0,1,0,0,N,al-Bab,City,36.371143,37.514409,Y,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,al-Bab Security Agreement (2017-06-16),2017,Ceasefire,7-point agreement providing for the overall demilitarisaion of al-Bab city through the evacuation of all military headquarters in al-Bab City; defining who is responsible for arrests; prohibition on wearing masks; a prohibition of firing firearms; defining who may arrest soliders (not police); a prohibition on arresting former-ISIS affiliates (civilians and fighters).,https://pax.peaceagreements.org/agreements/2179/,https://pax.peaceagreements.org/media/documents/ag2179_5cb083592df24.pdf,https://pax.peaceagreements.org/agreements/local/2179,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2180,2,"Agreement between Ahrar al-Sham, Desert Sector (AAS), and Hayat Tahrir al-Sham, Northern Desert Sector (HTS), on Tel Touqan.",2017-07-14,Multiparty signed/agreed,1.0,643,IntraLocal,Pre,Conf,"[Illegible] al-Hashimi [signature]
Al-Sheikh Walid al-Sulayman [signature] 

Representing  Ahrar al-Sham (Desert Sector) and Hayat Tahrir al-Sham (Northern Desert Sector) (HTS)",,,SYR,,652,,299.0,,,,No,0,0,1,0,N,Tal Touqan,City,35.829063,36.959018,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Agreement between Ahrar al-Sham, Desert Sector (AAS), and Hayat Tahrir al-Sham, Northern Desert Sector (HTS), on Tel Touqan. (2017-07-14)",2017,Pre-negotiation,4-point confidence building measures agreement aiming to resolve tensions between HTS and Ahrar al-Sham around Tel Touqan village (30km east of Idlib). Agreement provides for the release of detainees; removal of checkpoints and opening of roads; referring the cause of Tel Touqan to the Sharia Committee and agreement on the earlier ruling on Tel Touqan.,https://pax.peaceagreements.org/agreements/2180/,https://pax.peaceagreements.org/media/documents/ag2180_5cb087540fecd.pdf,https://pax.peaceagreements.org/agreements/local/2180,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2062,2,Hayat Tahrir al-Sham (HTS) Positive Response to initiative,2017-07-19,Unilateral document,1.0,829,IntraLocal,Cea,Rel,Harikat Tahrir al-Sham; Harikat Ahrar al-Sham.,,,SYR,,652,,299.0,,,,No,0,0,1,0,N,,Region,35.731782,36.70868,Y,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Hayat Tahrir al-Sham (HTS) Positive Response to initiative (2017-07-19),2017,Ceasefire,Statement issued as part of a sequence of statements responding to an initiative to end the ongoing conflict between Harikat Tahrir al-Sham and Harikat Ahrar al-Sham in Idlib. Statement commits to ceasefire in response to focusing energy elsewhere.,https://pax.peaceagreements.org/agreements/2062/,https://pax.peaceagreements.org/media/documents/ag2062_5db03c1b9fe94.pdf,https://pax.peaceagreements.org/agreements/local/2062,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2183,2,"Agreement between Hayat Tahrir al-Sham (HTS) and Ahrar al-Sham (AAS), Badia, Idlib",2017-07-19,Multiparty signed/agreed,1.0,1057,IntraLocal,Cea,Rel,"Ahrar al-Sham
Hayat Tahrir al-Sham",Third signatory unknown.,,SYR,,652,,299.0,,,,No,0,0,1,0,N,Idlib,Region,36.084343,36.501904,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,"Agreement between Hayat Tahrir al-Sham (HTS) and Ahrar al-Sham (AAS), Badia, Idlib (2017-07-19)",2017,Ceasefire,"5 point agreement that the commander of HTS Badia sector will hand over authority to his deputy without further harm to him. That all HTS detainees are released by Ahrar al-Sham; That all headquarters and weapons remain in current possession and that the front is provided further weaponry; that the Badia sector will not enter ongoing combat (in sector); that Ahrar al-Sham fighters are not harassed due to past actions, unless belligerent or if there is a case against the person. In the latter case, photos must be provided by a Badia sector official.",https://pax.peaceagreements.org/agreements/2183/,https://pax.peaceagreements.org/media/documents/ag2183_5cb0844c405ca.pdf,https://pax.peaceagreements.org/agreements/local/2183,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
Syria,Inter-group,138,Syrian Local Agreements,Middle East and North Africa,2178,2,Initiative to Stop the Ongoing Fighting between Hayat Tahrir al-Sham (HTS) and Harakat Ahrar al-Sham al-Islamiyya (AAS),2017-07-19,Unilateral document,1.0,1536,IntraLocal,Cea,Rel,"Sheikh Abu Muhammad al-Sadiq
Sheikh Abd al-Rizaq al-Mahdi
Sheikh Abi Hamzah al-Masri",Tahrir al-Sham and Harakat Ahrar al-Sham al-Islamiyya,,SYR,,652,,299.0,,,,No,0,0,1,0,N,,Region,35.743974,36.700182,Y,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Initiative to Stop the Ongoing Fighting between Hayat Tahrir al-Sham (HTS) and Harakat Ahrar al-Sham al-Islamiyya (AAS) (2017-07-19),2017,Ceasefire,"4 point proposal by three sheikhs to end fighting between Tahrir al-Sham and Harakat Ahrar al-Sham al-Islamiyya. Calls for a ceasefire, the delegation of three individuals from each side, a meeting between the delegates. Hayat Tahrir al-Sham respond positively the same day (19.07.2019, see Initiative to Stop the Ongoing Fighting between HTS and Ahrar al-Sham), and then a agreement was announced via a statement on the 21.07.2019 (see Statement on Ceasefire between Ahrar al-Sham Hayat Tahrir al-Sham). This was broken and then renewed in an agreement on the 23.07.2019 (see Second Ceasefire between Ahrar al-Sham and Hayat Tahrir al-Sham).",https://pax.peaceagreements.org/agreements/2178/,https://pax.peaceagreements.org/media/documents/ag2178_5cb088fded464.pdf,https://pax.peaceagreements.org/agreements/local/2178,https://pax.peaceagreements.org/agreements/lsearchadv/results?name=&signed_after=&signed_before=&process_link=include_all&match_any_participant=True&locale_name=&mediator_status=include_all&match_any_mediator=True&match_any_issues=True&text=&process=138&search_type=advanced-local
